"safegraph_place","visitor_home_cbg","total_visitors"
"sg:b18e66717de64e9e98c5c6004db26044",511210210001,4
"sg:b88a4955712e463e845c67d8ea6d2403",511210210001,8
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",511210210001,60
"sg:bca668d773384b9096f2c71525252472",511210210001,21
"sg:d1fa9817aac04ea6a5604633e1bbb932",511210210001,13
"sg:d2830aa191b448138d8e9761234a1e28",511210210001,16
"sg:d31d806194bc47cc9a0489aa402bff26",511210210001,4
"sg:d6476ea4440d458fadeb6275ca8c9567",511210210001,4
"sg:d6886ba476ef4d728f1758f54ada3dd6",511210210001,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",511210210001,24
"sg:dc6935951f8041f5a38bf4f192d2ad2d",511210210001,4
"sg:dde39608857a4e2f8ea9789d36634990",511210210001,4
"sg:e9e8a9570f1a49aeb680770a12d6cd46",511210210001,28
"sg:ea1cdda30a974c3790065357a4c30008",511210210001,4
"sg:f7699f537a574c5ab5c5f7a17054097f",511210210001,13
"sg:f7da6a82d67244afaf432685617b5cf7",511210210001,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",511210210001,12
"sg:fc9610128ce447ee9940ce4acb353be6",511210210001,8
"sg:fe39b90b91c44b25bce304b00ae3c6b3",511210210001,32
"sg:ffa9dd7a2bd047d385503dfa17a15489",511210210001,12
"sg:007b0b2c7f994ccbb047b038c2168694",511210210002,4
"sg:07f1a6772de94c658447071316f5615d",511210210002,33
"sg:12fbd88eba564b50ba670adb6f41c865",511210210002,20
"sg:13d4f6d024f4476cb25d4477f2ab945e",511210210002,16
"sg:19df15b87615413aa4dfd4accbda3108",511210210002,4
"sg:1cd43b4c599e4eb4895cbfb5f179b083",511210210002,4
"sg:225d7fb527ed4ee6aa2be7577b6ff608",511210210002,9
"sg:2d68828060224ad0839d963aa021b2d9",511210210002,4
"sg:37d99fd082414ba49fa8bf9a32bd98f3",511210210002,12
"sg:3f66d7c129a04c209ed493d5bdae1355",511210210002,10
"sg:41f267ecafc441cb8c5203c6973d0525",511210210002,4
"sg:427a8540011e4ad7846df1f03f069f1b",511210210002,140
"sg:43b6a05c86e641d68c5b13a849f59946",511210210002,4
"sg:48afba75dfb34c6893aa7202f3747cfc",511210210002,4
"sg:49e6e01347334a0da8cd011782913af8",511210210002,4
"sg:4ec68a27ca124f5b89bac4204e9fbdd0",511210210002,12
"sg:546914554ded41cf8cd1cdc11cea30ac",511210210002,6
"sg:549d0fc7b6cb4a398df75bac88ee5343",511210210002,8
"sg:5c981354e4764b4cb3918b756c205457",511210210002,4
"sg:5ed542c0899d43a7867b4d4fffef22b3",511210210002,8
"sg:628a9eea5f0b4c9baeba66a94d435c61",511210210002,10
"sg:63a99c875734469591cd4b47f81c19bd",511210210002,4
"sg:64664116e7af447d96e3e61acdd498bd",511210210002,16
"sg:64930390d79c45d28c48ab6c022ce5a5",511210210002,4
"sg:65d2c0b437704107b0f2f9d1afb05a7c",511210210002,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",511210210002,4
"sg:72254862c3654574a43bfa6372a4ca3d",511210210002,8
"sg:724e75fddf494a9d9f1202ef2eb8530d",511210210002,8
"sg:7bf0dbdffe5e40f684d0acc70612bea7",511210210002,4
"sg:7d5d49a3f0c747ff81961f20d4efe7f0",511210210002,4
"sg:864337c76ae84032b40d529b4d17a5c1",511210210002,4
"sg:89fcb5f0ea35445eaabbe303c0916b92",511210210002,16
"sg:9db1c38f734547bd8a8bec695b6c1120",511210210002,5
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",511210210002,12
"sg:bca668d773384b9096f2c71525252472",511210210002,56
"sg:c22c52a86dfc44b3ad981fb216704095",511210210002,8
"sg:c4e380a8ccf8496b8e819701c532410f",511210210002,4
"sg:d1fa9817aac04ea6a5604633e1bbb932",511210210002,8
"sg:d31d806194bc47cc9a0489aa402bff26",511210210002,16
"sg:d6476ea4440d458fadeb6275ca8c9567",511210210002,4
"sg:d6886ba476ef4d728f1758f54ada3dd6",511210210002,16
"sg:dac8bfe8245b4fdb9918d475e0b46ce3",511210210002,8
"sg:dc6935951f8041f5a38bf4f192d2ad2d",511210210002,8
"sg:dde39608857a4e2f8ea9789d36634990",511210210002,16
"sg:e82b3dea34a94a759431b420c6b82b9d",511210210002,8
"sg:e9e8a9570f1a49aeb680770a12d6cd46",511210210002,16
"sg:ea1cdda30a974c3790065357a4c30008",511210210002,8
"sg:f4b5f4872a88413d877e8c09ae57a897",511210210002,4
"sg:f7699f537a574c5ab5c5f7a17054097f",511210210002,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",511210210002,12
"sg:fe39b90b91c44b25bce304b00ae3c6b3",511210210002,21
"sg:ffa9dd7a2bd047d385503dfa17a15489",511210210002,4
"sg:07f1a6772de94c658447071316f5615d",511210210003,13
"sg:12fbd88eba564b50ba670adb6f41c865",511210210003,32
"sg:13d4f6d024f4476cb25d4477f2ab945e",511210210003,4
"sg:172b76bef22f4229ab2a20d9b66c199d",511210210003,4
"sg:19df15b87615413aa4dfd4accbda3108",511210210003,4
"sg:1cd43b4c599e4eb4895cbfb5f179b083",511210210003,20
"sg:2e659b0dc5614ec5b651fa1236ed49a5",511210210003,29
"sg:3622cbb8b7ff4780b0c0e59d4655305b",511210210003,4
"sg:41f267ecafc441cb8c5203c6973d0525",511210210003,4
"sg:42146e017df54c73ae2b4e912f0537c9",511210210003,6
"sg:427a8540011e4ad7846df1f03f069f1b",511210210003,39
"sg:48afba75dfb34c6893aa7202f3747cfc",511210210003,8
"sg:499f15e105c3460ca37ff190165e7403",511210210003,4
"sg:546914554ded41cf8cd1cdc11cea30ac",511210210003,25
"sg:628a9eea5f0b4c9baeba66a94d435c61",511210210003,8
"sg:64664116e7af447d96e3e61acdd498bd",511210210003,17
"sg:64930390d79c45d28c48ab6c022ce5a5",511210210003,24
"sg:6905480084e149ea9f32f9a7abd886d1",511210210003,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",511210210003,24
"sg:724e75fddf494a9d9f1202ef2eb8530d",511210210003,4
"sg:89fcb5f0ea35445eaabbe303c0916b92",511210210003,8
"sg:9db1c38f734547bd8a8bec695b6c1120",511210210003,10
"sg:adbc2f3909b647d3904402c88e7822ca",511210210003,4
"sg:b8388a90e0aa4be592ccc2185e8b28b1",511210210003,4
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",511210210003,16
"sg:bca668d773384b9096f2c71525252472",511210210003,28
"sg:d1fa9817aac04ea6a5604633e1bbb932",511210210003,8
"sg:d2830aa191b448138d8e9761234a1e28",511210210003,4
"sg:d31d806194bc47cc9a0489aa402bff26",511210210003,4
"sg:dc78da91fea845b9b9b461b01d33d65b",511210210003,24
"sg:dde39608857a4e2f8ea9789d36634990",511210210003,12
"sg:e9e8a9570f1a49aeb680770a12d6cd46",511210210003,4
"sg:f4b5f4872a88413d877e8c09ae57a897",511210210003,4
"sg:f7699f537a574c5ab5c5f7a17054097f",511210210003,8
"sg:f86dd314df8d439f8cbd56a66da97c9a",511210210003,9
"sg:f90c497be5064d4a967e01da7eb3a8cd",511210210003,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",511210210003,8
"sg:fc9610128ce447ee9940ce4acb353be6",511210210003,24
"sg:fe39b90b91c44b25bce304b00ae3c6b3",511210210003,8
"sg:07f1a6772de94c658447071316f5615d",511210211001,16
"sg:0d99ee1e157d4657a539f5b85d72a9aa",511210211001,8
"sg:12fbd88eba564b50ba670adb6f41c865",511210211001,56
"sg:225d7fb527ed4ee6aa2be7577b6ff608",511210211001,8
"sg:3622cbb8b7ff4780b0c0e59d4655305b",511210211001,12
"sg:3a79791cd0a1472b83e448fe2c278be3",511210211001,4
"sg:3f66d7c129a04c209ed493d5bdae1355",511210211001,4
"sg:41f267ecafc441cb8c5203c6973d0525",511210211001,8
"sg:427a8540011e4ad7846df1f03f069f1b",511210211001,50
"sg:49e6e01347334a0da8cd011782913af8",511210211001,8
"sg:546914554ded41cf8cd1cdc11cea30ac",511210211001,4
"sg:549d0fc7b6cb4a398df75bac88ee5343",511210211001,4
"sg:5c981354e4764b4cb3918b756c205457",511210211001,18
"sg:5ec39fadef484fac90c3f6ad6331be98",511210211001,5
"sg:5ed542c0899d43a7867b4d4fffef22b3",511210211001,4
"sg:611ee406fd8d4561a2802bdc6f236b8b",511210211001,4
"sg:628a9eea5f0b4c9baeba66a94d435c61",511210211001,13
"sg:64664116e7af447d96e3e61acdd498bd",511210211001,32
"sg:64930390d79c45d28c48ab6c022ce5a5",511210211001,4
"sg:661e595dcac4404db117a7d8e3c31d19",511210211001,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",511210211001,8
"sg:6f8d2cef6fce4472911012a41bf03975",511210211001,4
"sg:724e75fddf494a9d9f1202ef2eb8530d",511210211001,4
"sg:7449803e30584d06994bddd7810b9670",511210211001,12
"sg:7d5d49a3f0c747ff81961f20d4efe7f0",511210211001,4
"sg:864337c76ae84032b40d529b4d17a5c1",511210211001,4
"sg:87bd071c14994d23a4995f8ec46bab71",511210211001,8
"sg:89fcb5f0ea35445eaabbe303c0916b92",511210211001,8
"sg:928ac94a4a8c4acf9f1fc35600828c51",511210211001,4
"sg:954d77e55f09424cb8a7eadfcf37f8ef",511210211001,4
"sg:95fbdc2573bd45f19e47b145aab137f8",511210211001,4
"sg:9db1c38f734547bd8a8bec695b6c1120",511210211001,4
"sg:a47aa1225932474faeb10f7e69bbea2e",511210211001,4
"sg:b88a4955712e463e845c67d8ea6d2403",511210211001,4
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",511210211001,60
"sg:bca668d773384b9096f2c71525252472",511210211001,5
"sg:c7a76fa349e0402ca744ee32a78dbbd4",511210211001,4
"sg:d31d806194bc47cc9a0489aa402bff26",511210211001,13
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",511210211001,12
"sg:dc6935951f8041f5a38bf4f192d2ad2d",511210211001,8
"sg:dc78da91fea845b9b9b461b01d33d65b",511210211001,8
"sg:dde39608857a4e2f8ea9789d36634990",511210211001,4
"sg:e9e8a9570f1a49aeb680770a12d6cd46",511210211001,16
"sg:f2e60a1668b64b1a8bfb469d550458d6",511210211001,4
"sg:f4b5f4872a88413d877e8c09ae57a897",511210211001,4
"sg:f7699f537a574c5ab5c5f7a17054097f",511210211001,12
"sg:f7da6a82d67244afaf432685617b5cf7",511210211001,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",511210211001,12
"sg:fc9610128ce447ee9940ce4acb353be6",511210211001,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",511210211001,20
"sg:ffa9dd7a2bd047d385503dfa17a15489",511210211001,4
"sg:005837d9f50f45079db676fec7d1039c",511210211002,9
"sg:007b0b2c7f994ccbb047b038c2168694",511210211002,12
"sg:07f1a6772de94c658447071316f5615d",511210211002,8
"sg:12a9e9bcc1914b909f77f67c21710bef",511210211002,10
"sg:12fbd88eba564b50ba670adb6f41c865",511210211002,170
"sg:13d4f6d024f4476cb25d4477f2ab945e",511210211002,8
"sg:163d96d4a62e408784981b31f6b98ce6",511210211002,4
"sg:172b76bef22f4229ab2a20d9b66c199d",511210211002,12
"sg:19df15b87615413aa4dfd4accbda3108",511210211002,8
"sg:1cd43b4c599e4eb4895cbfb5f179b083",511210211002,4
"sg:225d7fb527ed4ee6aa2be7577b6ff608",511210211002,24
"sg:238ceceff5bf422eaa387510a6427711",511210211002,9
"sg:2e659b0dc5614ec5b651fa1236ed49a5",511210211002,4
"sg:361cded9d00b476fa624fe8d07183c22",511210211002,4
"sg:41f267ecafc441cb8c5203c6973d0525",511210211002,8
"sg:42146e017df54c73ae2b4e912f0537c9",511210211002,66
"sg:427a8540011e4ad7846df1f03f069f1b",511210211002,93
"sg:43b6a05c86e641d68c5b13a849f59946",511210211002,4
"sg:49e6e01347334a0da8cd011782913af8",511210211002,4
"sg:4ec68a27ca124f5b89bac4204e9fbdd0",511210211002,8
"sg:546914554ded41cf8cd1cdc11cea30ac",511210211002,24
"sg:549d0fc7b6cb4a398df75bac88ee5343",511210211002,23
"sg:5c981354e4764b4cb3918b756c205457",511210211002,4
"sg:5ec39fadef484fac90c3f6ad6331be98",511210211002,16
"sg:5ed542c0899d43a7867b4d4fffef22b3",511210211002,4
"sg:628a9eea5f0b4c9baeba66a94d435c61",511210211002,4
"sg:639210e2897b45a5b7264ce792891349",511210211002,4
"sg:64664116e7af447d96e3e61acdd498bd",511210211002,9
"sg:6cc5e8cb83a84370b6dee7a5b1864226",511210211002,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",511210211002,17
"sg:72254862c3654574a43bfa6372a4ca3d",511210211002,12
"sg:724e75fddf494a9d9f1202ef2eb8530d",511210211002,4
"sg:864337c76ae84032b40d529b4d17a5c1",511210211002,7
"sg:89fcb5f0ea35445eaabbe303c0916b92",511210211002,8
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",511210211002,8
"sg:9db1c38f734547bd8a8bec695b6c1120",511210211002,4
"sg:a2fc769ad104456e89b5e7613979a356",511210211002,4
"sg:acb4136198cd4cb6a58ee28b073689da",511210211002,4
"sg:adbc2f3909b647d3904402c88e7822ca",511210211002,8
"sg:b18e66717de64e9e98c5c6004db26044",511210211002,4
"sg:b88a4955712e463e845c67d8ea6d2403",511210211002,4
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",511210211002,37
"sg:bca668d773384b9096f2c71525252472",511210211002,37
"sg:c22c52a86dfc44b3ad981fb216704095",511210211002,36
"sg:c4e380a8ccf8496b8e819701c532410f",511210211002,4
"sg:c6729dd08f3c47c29f8de9e0ed490813",511210211002,4
"sg:d1fa9817aac04ea6a5604633e1bbb932",511210211002,24
"sg:d2830aa191b448138d8e9761234a1e28",511210211002,4
"sg:d31d806194bc47cc9a0489aa402bff26",511210211002,16
"sg:d6886ba476ef4d728f1758f54ada3dd6",511210211002,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",511210211002,25
"sg:dc6935951f8041f5a38bf4f192d2ad2d",511210211002,8
"sg:dde39608857a4e2f8ea9789d36634990",511210211002,16
"sg:e82b3dea34a94a759431b420c6b82b9d",511210211002,4
"sg:e9e8a9570f1a49aeb680770a12d6cd46",511210211002,70
"sg:f4b5f4872a88413d877e8c09ae57a897",511210211002,28
"sg:f57c5bd356fe49b2aaa9b85ebfb72f06",511210211002,4
"sg:f7699f537a574c5ab5c5f7a17054097f",511210211002,17
"sg:f7da6a82d67244afaf432685617b5cf7",511210211002,13
"sg:f946d03be95144ffb067e9ed1a9dcb6f",511210211002,8
"sg:fcca9588a7d54e099886e21fab91ef9b",511210211002,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",511210211002,55
"sg:ffa9dd7a2bd047d385503dfa17a15489",511210211002,5
"sg:007b0b2c7f994ccbb047b038c2168694",511210211003,4
"sg:07f1a6772de94c658447071316f5615d",511210211003,28
"sg:12fbd88eba564b50ba670adb6f41c865",511210211003,75
"sg:19df15b87615413aa4dfd4accbda3108",511210211003,8
"sg:1cd43b4c599e4eb4895cbfb5f179b083",511210211003,8
"sg:2114a8c7295a4bd3a713889e30935214",511210211003,4
"sg:225d7fb527ed4ee6aa2be7577b6ff608",511210211003,5
"sg:2315743e9e3d4cf8ade0fea17e396301",511210211003,30
"sg:2ad8eaf19aea4aae8facfaeda846d156",511210211003,5
"sg:3622cbb8b7ff4780b0c0e59d4655305b",511210211003,24
"sg:37d99fd082414ba49fa8bf9a32bd98f3",511210211003,8
"sg:3b3206833dae49e3b6f78cca3e6ecf56",511210211003,4
"sg:41f267ecafc441cb8c5203c6973d0525",511210211003,4
"sg:42146e017df54c73ae2b4e912f0537c9",511210211003,51
"sg:427a8540011e4ad7846df1f03f069f1b",511210211003,122
"sg:4754df6ec3844fbda36feb43b22517e0",511210211003,9
"sg:49e6e01347334a0da8cd011782913af8",511210211003,4
"sg:4ec68a27ca124f5b89bac4204e9fbdd0",511210211003,12
"sg:546914554ded41cf8cd1cdc11cea30ac",511210211003,8
"sg:549d0fc7b6cb4a398df75bac88ee5343",511210211003,8
"sg:5c981354e4764b4cb3918b756c205457",511210211003,8
"sg:5ec39fadef484fac90c3f6ad6331be98",511210211003,8
"sg:611ee406fd8d4561a2802bdc6f236b8b",511210211003,4
"sg:61f238504c294b48ad26ecfdf5120bff",511210211003,4
"sg:628a9eea5f0b4c9baeba66a94d435c61",511210211003,42
"sg:64664116e7af447d96e3e61acdd498bd",511210211003,94
"sg:64930390d79c45d28c48ab6c022ce5a5",511210211003,4
"sg:65d2c0b437704107b0f2f9d1afb05a7c",511210211003,4
"sg:6905480084e149ea9f32f9a7abd886d1",511210211003,4
"sg:6cc5e8cb83a84370b6dee7a5b1864226",511210211003,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",511210211003,8
"sg:72254862c3654574a43bfa6372a4ca3d",511210211003,8
"sg:724e75fddf494a9d9f1202ef2eb8530d",511210211003,24
"sg:7681e672814645e7bbbf8b0741017737",511210211003,4
"sg:89fcb5f0ea35445eaabbe303c0916b92",511210211003,8
"sg:9215f3e63a184e99b976d5fe2c2ab0a6",511210211003,4
"sg:92b23dd91c6c40b7acbad4f85c1f3794",511210211003,4
"sg:954d77e55f09424cb8a7eadfcf37f8ef",511210211003,4
"sg:adbc2f3909b647d3904402c88e7822ca",511210211003,4
"sg:af564afa72b444298568270f963aa213",511210211003,4
"sg:b18e66717de64e9e98c5c6004db26044",511210211003,4
"sg:b88a4955712e463e845c67d8ea6d2403",511210211003,5
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",511210211003,16
"sg:bca668d773384b9096f2c71525252472",511210211003,30
"sg:c4e380a8ccf8496b8e819701c532410f",511210211003,4
"sg:c7a76fa349e0402ca744ee32a78dbbd4",511210211003,5
"sg:d1fa9817aac04ea6a5604633e1bbb932",511210211003,4
"sg:d2830aa191b448138d8e9761234a1e28",511210211003,9
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",511210211003,4
"sg:dac8bfe8245b4fdb9918d475e0b46ce3",511210211003,4
"sg:dc78da91fea845b9b9b461b01d33d65b",511210211003,28
"sg:dde39608857a4e2f8ea9789d36634990",511210211003,41
"sg:e9e8a9570f1a49aeb680770a12d6cd46",511210211003,12
"sg:f4b5f4872a88413d877e8c09ae57a897",511210211003,8
"sg:f7699f537a574c5ab5c5f7a17054097f",511210211003,12
"sg:f946d03be95144ffb067e9ed1a9dcb6f",511210211003,20
"sg:fe39b90b91c44b25bce304b00ae3c6b3",511210211003,32
"sg:ffa9dd7a2bd047d385503dfa17a15489",511210211003,4
"sg:005837d9f50f45079db676fec7d1039c",511210211004,16
"sg:07f1a6772de94c658447071316f5615d",511210211004,4
"sg:12fbd88eba564b50ba670adb6f41c865",511210211004,55
"sg:1e4fb918bc764cfdb6f213ca83b54af1",511210211004,4
"sg:225d7fb527ed4ee6aa2be7577b6ff608",511210211004,4
"sg:25277f4c9dc745a3b39a2f60780c2332",511210211004,4
"sg:2d68828060224ad0839d963aa021b2d9",511210211004,4
"sg:2e659b0dc5614ec5b651fa1236ed49a5",511210211004,30
"sg:3f66d7c129a04c209ed493d5bdae1355",511210211004,10
"sg:42146e017df54c73ae2b4e912f0537c9",511210211004,4
"sg:427a8540011e4ad7846df1f03f069f1b",511210211004,100
"sg:4ec68a27ca124f5b89bac4204e9fbdd0",511210211004,4
"sg:546914554ded41cf8cd1cdc11cea30ac",511210211004,4
"sg:549d0fc7b6cb4a398df75bac88ee5343",511210211004,8
"sg:5c981354e4764b4cb3918b756c205457",511210211004,4
"sg:611ee406fd8d4561a2802bdc6f236b8b",511210211004,12
"sg:628a9eea5f0b4c9baeba66a94d435c61",511210211004,4
"sg:64664116e7af447d96e3e61acdd498bd",511210211004,12
"sg:65d2c0b437704107b0f2f9d1afb05a7c",511210211004,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",511210211004,13
"sg:72254862c3654574a43bfa6372a4ca3d",511210211004,4
"sg:724e75fddf494a9d9f1202ef2eb8530d",511210211004,4
"sg:7449803e30584d06994bddd7810b9670",511210211004,4
"sg:7843649d066c47f1a0f9e0e153481444",511210211004,4
"sg:9db1c38f734547bd8a8bec695b6c1120",511210211004,4
"sg:b18e66717de64e9e98c5c6004db26044",511210211004,4
"sg:b88a4955712e463e845c67d8ea6d2403",511210211004,4
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",511210211004,16
"sg:bca668d773384b9096f2c71525252472",511210211004,21
"sg:c22c52a86dfc44b3ad981fb216704095",511210211004,13
"sg:d1fa9817aac04ea6a5604633e1bbb932",511210211004,8
"sg:d6476ea4440d458fadeb6275ca8c9567",511210211004,4
"sg:d6886ba476ef4d728f1758f54ada3dd6",511210211004,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",511210211004,24
"sg:dc78da91fea845b9b9b461b01d33d65b",511210211004,8
"sg:e82b3dea34a94a759431b420c6b82b9d",511210211004,4
"sg:e9e8a9570f1a49aeb680770a12d6cd46",511210211004,4
"sg:f4b5f4872a88413d877e8c09ae57a897",511210211004,4
"sg:f7699f537a574c5ab5c5f7a17054097f",511210211004,37
"sg:f7da6a82d67244afaf432685617b5cf7",511210211004,24
"sg:fc9610128ce447ee9940ce4acb353be6",511210211004,4
"sg:fe39b90b91c44b25bce304b00ae3c6b3",511210211004,8
"sg:ffa9dd7a2bd047d385503dfa17a15489",511210211004,4
"sg:005837d9f50f45079db676fec7d1039c",511210212001,4
"sg:007b0b2c7f994ccbb047b038c2168694",511210212001,4
"sg:07f1a6772de94c658447071316f5615d",511210212001,36
"sg:12a9e9bcc1914b909f77f67c21710bef",511210212001,16
"sg:12fbd88eba564b50ba670adb6f41c865",511210212001,129
"sg:19df15b87615413aa4dfd4accbda3108",511210212001,4
"sg:225d7fb527ed4ee6aa2be7577b6ff608",511210212001,4
"sg:3f66d7c129a04c209ed493d5bdae1355",511210212001,4
"sg:41f267ecafc441cb8c5203c6973d0525",511210212001,12
"sg:42146e017df54c73ae2b4e912f0537c9",511210212001,12
"sg:427a8540011e4ad7846df1f03f069f1b",511210212001,56
"sg:499f15e105c3460ca37ff190165e7403",511210212001,9
"sg:49e6e01347334a0da8cd011782913af8",511210212001,4
"sg:4ec68a27ca124f5b89bac4204e9fbdd0",511210212001,4
"sg:546914554ded41cf8cd1cdc11cea30ac",511210212001,12
"sg:549d0fc7b6cb4a398df75bac88ee5343",511210212001,28
"sg:5c981354e4764b4cb3918b756c205457",511210212001,4
"sg:5ec39fadef484fac90c3f6ad6331be98",511210212001,4
"sg:611ee406fd8d4561a2802bdc6f236b8b",511210212001,4
"sg:628a9eea5f0b4c9baeba66a94d435c61",511210212001,12
"sg:64560e53560d45d4a32052e79651d04f",511210212001,10
"sg:64664116e7af447d96e3e61acdd498bd",511210212001,53
"sg:64930390d79c45d28c48ab6c022ce5a5",511210212001,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",511210212001,16
"sg:6f8d2cef6fce4472911012a41bf03975",511210212001,4
"sg:87bd071c14994d23a4995f8ec46bab71",511210212001,4
"sg:89fcb5f0ea35445eaabbe303c0916b92",511210212001,4
"sg:954d77e55f09424cb8a7eadfcf37f8ef",511210212001,4
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",511210212001,24
"sg:bca668d773384b9096f2c71525252472",511210212001,8
"sg:c22c52a86dfc44b3ad981fb216704095",511210212001,4
"sg:d1fa9817aac04ea6a5604633e1bbb932",511210212001,16
"sg:d6476ea4440d458fadeb6275ca8c9567",511210212001,4
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",511210212001,4
"sg:dac8bfe8245b4fdb9918d475e0b46ce3",511210212001,4
"sg:dc6935951f8041f5a38bf4f192d2ad2d",511210212001,8
"sg:dc78da91fea845b9b9b461b01d33d65b",511210212001,28
"sg:dde39608857a4e2f8ea9789d36634990",511210212001,4
"sg:e66735cb362443ab83ab93c348c3ee6f",511210212001,12
"sg:e9e8a9570f1a49aeb680770a12d6cd46",511210212001,4
"sg:f4b5f4872a88413d877e8c09ae57a897",511210212001,5
"sg:f57c5bd356fe49b2aaa9b85ebfb72f06",511210212001,5
"sg:f7699f537a574c5ab5c5f7a17054097f",511210212001,4
"sg:f7da6a82d67244afaf432685617b5cf7",511210212001,12
"sg:f86dd314df8d439f8cbd56a66da97c9a",511210212001,4
"sg:f946d03be95144ffb067e9ed1a9dcb6f",511210212001,8
"sg:12a9e9bcc1914b909f77f67c21710bef",511210212002,24
"sg:12fbd88eba564b50ba670adb6f41c865",511210212002,116
"sg:163d96d4a62e408784981b31f6b98ce6",511210212002,4
"sg:1cd43b4c599e4eb4895cbfb5f179b083",511210212002,8
"sg:238ceceff5bf422eaa387510a6427711",511210212002,20
"sg:2d68828060224ad0839d963aa021b2d9",511210212002,6
"sg:3b3206833dae49e3b6f78cca3e6ecf56",511210212002,4
"sg:42146e017df54c73ae2b4e912f0537c9",511210212002,4
"sg:427a8540011e4ad7846df1f03f069f1b",511210212002,58
"sg:546914554ded41cf8cd1cdc11cea30ac",511210212002,12
"sg:549d0fc7b6cb4a398df75bac88ee5343",511210212002,16
"sg:628a9eea5f0b4c9baeba66a94d435c61",511210212002,4
"sg:64664116e7af447d96e3e61acdd498bd",511210212002,21
"sg:6905480084e149ea9f32f9a7abd886d1",511210212002,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",511210212002,8
"sg:724e75fddf494a9d9f1202ef2eb8530d",511210212002,4
"sg:7681e672814645e7bbbf8b0741017737",511210212002,4
"sg:7d5d49a3f0c747ff81961f20d4efe7f0",511210212002,4
"sg:b88a4955712e463e845c67d8ea6d2403",511210212002,7
"sg:b982b6d98ebd4bd1bfc886dd2c123d2a",511210212002,12
"sg:d1fa9817aac04ea6a5604633e1bbb932",511210212002,8
"sg:d6d6cf51ce094c0abcce614c7d5a70bb",511210212002,4
"sg:dac8bfe8245b4fdb9918d475e0b46ce3",511210212002,4
"sg:dc6935951f8041f5a38bf4f192d2ad2d",511210212002,23
"sg:dc78da91fea845b9b9b461b01d33d65b",511210212002,4
"sg:dde39608857a4e2f8ea9789d36634990",511210212002,8
"sg:e9e8a9570f1a49aeb680770a12d6cd46",511210212002,25
"sg:f7699f537a574c5ab5c5f7a17054097f",511210212002,28
"sg:fcca9588a7d54e099886e21fab91ef9b",511210212002,4
"sg:005837d9f50f45079db676fec7d1039c",511210212003,54
"sg:07f1a6772de94c658447071316f5615d",511210212003,4
"sg:12fbd88eba564b50ba670adb6f41c865",511210212003,85
"sg:1cd43b4c599e4eb4895cbfb5f179b083",511210212003,29
"sg:225d7fb527ed4ee6aa2be7577b6ff608",511210212003,5
"sg:2e659b0dc5614ec5b651fa1236ed49a5",511210212003,4
"sg:3622cbb8b7ff4780b0c0e59d4655305b",511210212003,4
"sg:3f66d7c129a04c209ed493d5bdae1355",511210212003,4
"sg:41f267ecafc441cb8c5203c6973d0525",511210212003,8
"sg:427a8540011e4ad7846df1f03f069f1b",511210212003,42
"sg:48afba75dfb34c6893aa7202f3747cfc",511210212003,40
"sg:499f15e105c3460ca37ff190165e7403",511210212003,4
"sg:49e6e01347334a0da8cd011782913af8",511210212003,4
"sg:4ec68a27ca124f5b89bac4204e9fbdd0",511210212003,4
"sg:549d0fc7b6cb4a398df75bac88ee5343",511210212003,12
"sg:5c981354e4764b4cb3918b756c205457",511210212003,8
"sg:611ee406fd8d4561a2802bdc6f236b8b",511210212003,4
"sg:61f238504c294b48ad26ecfdf5120bff",511210212003,4
"sg:628a9eea5f0b4c9baeba66a94d435c61",511210212003,28
"sg:63a99c875734469591cd4b47f81c19bd",511210212003,4
"sg:65d2c0b437704107b0f2f9d1afb05a7c",511210212003,4
"sg:6eaf7719550e48f9b0a6b58aaa8dc515",511210212003,4
