placekey,safegraph_place_id,location_name,street_address,city,naics_code,latitude,longitude,postal_code
222-223@63f-yb4-dy9,sg:5c1fe2ffe6e34edf97ec5ef680405abb,MinuteClinic,31 W Main St,Radford,621111,37.137789,-80.569648,24141
zzy-223@63f-rw4-4qf,sg:61f238504c294b48ad26ecfdf5120bff,Michael A Riel DO,110 Akers Farm Rd,Christiansburg,621111,37.147046,-80.413842,24073
22h-222@63r-syc-r8v,sg:511862e879b04411bb379e91356c09d7,Loudoun & Endoscopy Group,19455 Deerfield Ave Ste 201,Lansdowne,621111,39.077647,-77.477296,20176
223-223@63r-syc-pn5,sg:60a90209d48c46e598db990f2d225fe0,NOVA Derm Institute,19450 Deerfield Ave Ste 325,Lansdowne,621111,39.076964000000004,-77.47514699999999,20176
223-222@63f-rw4-3yv,sg:d9d697f7233b4d2e8fd70776f3c95f09,Waffle House,90 Oaktree Blvd,Christiansburg,722511,37.148531,-80.41542700000001,24073
227-222@63r-sry-kpv,sg:1da32294495247d5b706aa74adf0230c,Solo NY Pizza,700 Fieldstone Dr NE Ste 124,Leesburg,722511,39.125934,-77.545805,20176
zzw-229@63f-s3r-2tv,sg:3c63b0587159434e9316528380d9eaab,Carilion Clinic Pulmonary Medicine New River Valley,2900 Lamb Cir Ste 7 700B,Christiansburg,621111,37.088843,-80.505176,24073
225-223@63f-s4s-ygk,sg:aafab87889ac4a6584e6e24341758cb4,McHarg Cafeteria,700 12th St,Radford,722511,37.120919,-80.571286,24141
zzy-222@63f-rw4-4qf,sg:381d7ba817624e66b574d36951aad657,Ashley R Earley NP,110 Akers Farm Rd,Christiansburg,621111,37.147038,-80.413832,24073
zzz-222@63f-rvs-28v,sg:acdbe5fb2f544ec69e978f89fb69ce76,Circle Park,318 Circle Dr SE,Christiansburg,712190,37.128166,-80.401163,24073
235-222@63f-ybn-8y9,sg:5fd78ea362c14cba96a92d67bf680eb7,Your Pie,608 University City Blvd Ste 604,Blacksburg,722511,37.232437,-80.432418,24060
zzy-222@63f-rw3-zxq,sg:7843649d066c47f1a0f9e0e153481444,Kimberly D Goad D N P,1201 Elm St,Christiansburg,621111,37.144607,-80.41468499999999,24073
222-224@63r-syc-nyv,sg:b6fa1a3ba4dd474a9bf19b70db3e9e1c,Grace Berardini PA C,19415 Deerfield Ave,Lansdowne,621111,39.079419,-77.477512,20176
229-222@63r-syc-2hq,sg:24e18938993346e2b6ca4432c002037e,Fairfax Colon & Rectal Surgery Loudoun,44055 Riverside Pkwy Ste 108B,Lansdowne,621111,39.074011,-77.47784899999999,20176
222-222@63f-yc3-nbk,sg:cdcc3419ceb14936adf2124e27505a1d,Montgomery OB Gyn,826 Davis St,Blacksburg,621111,37.188175,-80.414025,24060
222-223@63r-syc-pgk,sg:ec92f5422b9a4082a8fa74ec77ed31e3,Lindsey Fails FNP BC,44084 Riverside Pkwy,Lansdowne,621111,39.07635,-77.473683,20176
223-223@63f-ybq-mx5,sg:ce22877525544985a60be884a3751f58,Carilion Clinic Orthopaedic Surgery Blacksburg,215 Gilbert St,Blacksburg,621111,37.233462,-80.42103900000001,24060
zzw-222@63r-syc-r49,sg:1db5882808fe442b96f94c4543abe283,Loudoun Pediatric Associates,19450 Deerfield Ave Ste 200,Lansdowne,621111,39.077093,-77.475363,20176
225-223@63f-rvs-3t9,sg:a08c3b174ecb4cb3b066a70907bf5810,Julianna D Snow DO,205 Roanoke St,Christiansburg,621111,37.129878999999995,-80.40351700000001,24073
zzy-225@63f-s4t-3bk,sg:c2750e9bbe7f4ddbb9311e1bf183460a,Kroger Co Ofc,Radford Shopping Plz,Radford,445110,37.130403,-80.582101,24141
zzw-224@63r-srr-nwk,sg:595d0ed431e34ffe8f7b47a071e88e7e,Nova Medical Group,51 Catoctin Cir NE,Leesburg,621111,39.111969,-77.553804,20176
224-222@63r-ss2-45f,sg:25d381c5fd4e40b4a1e5a42253683166,Legacy Orthodontics,540 Fort Evans Rd Ste 102,Leesburg,621210,39.106565,-77.52709200000001,20176
22b-222@63f-ybp-m8v,sg:52651f90856b4a4a82cd1fc82cbfbe72,Cafe De Bangkok,104 Jackson St NE,Blacksburg,722511,37.230318,-80.414038,24060
228-222@63r-syc-psq,sg:10589ac6918c4c86bae55a0f51c492ee,Loudoun Physical Therapy,44125 Woodridge Pkwy Ste 280,Lansdowne,621340,39.077433,-77.471991,20176
228-222@63f-rw2-xwk,sg:3442714d285c424096db3930a4762a35,MinuteClinic,550 N Franklin St,Christiansburg,621111,37.136621999999996,-80.414649,24073
zzw-224@63r-srr-p35,sg:abbb395073b64030be8552f670a9715f,Eastern World Market,521 E Market St,Leesburg,445110,39.107688,-77.551693,20176
zzy-222@63f-rw4-4jv,sg:f2e60a1668b64b1a8bfb469d550458d6,Dana Garnand NP,120 Akers Farm Rd,Christiansburg,621111,37.146918,-80.41341899999999,24073
zzw-222@63f-wgf-yn5,sg:61bc15365bd74d0cbe808edea574fe9c,Till & Grill Food Truck,950 Den Hill Rd,Christiansburg,722511,37.191878,-80.355705,24073
222-222@63f-ybt-zmk,sg:12a9e9bcc1914b909f77f67c21710bef,Lewis Gale Clinic,2955 Market St,Christiansburg,621111,37.169846,-80.419483,24073
222-222@63f-rw3-6zf,sg:15656048a7094e44935a6c56e3a6731e,Christiansburg Primary,240 Betty Dr,Christiansburg,611110,37.1324,-80.415385,24073
zzw-223@63f-yjn-5s5,sg:c03d3601c0fc423aacd5baca006e0772,Jim's Grocery,Popular Hl,Dublin,445110,37.195972,-80.73244100000001,24084
22d-222@63f-y9z-q75,sg:7ed8acf088a84e8f87c9233e216dc404,7-Eleven,302 Tyler Ave,Radford,445120,37.138496999999994,-80.553435,24141
224-222@63f-ybp-m49,sg:7f15e7badf2b4e81952b18af44ee0c4b,Souvlaki,201 College Ave,Blacksburg,722511,37.229871,-80.41620400000001,24060
22d-222@63f-yb5-2rk,sg:d40a568b91d14f0f86dfbdb4c839dbbd,Mike's Grocery & Video,207 1st Ave,Radford,445110,37.13937,-80.55489200000001,24141
223-223@63r-t99-wx5,sg:805eaf070fc33a6bb8858ac6321bd659,Vanish,42245 Black Hops Ln,Leesburg,722511,39.223369,-77.538016,20176
222-223@63f-yc3-gkz,sg:ce45a910da8043bf9e177a4d935f1df1,Sandra K Hayes NP,981 Litton Ln,Merrimac,621111,37.197174,-80.422229,24060
zzw-222@63f-yrx-3nq,sg:11cf6251f3b74a9eb9132eb63ab69a99,Blacksburg New School,2500 N Main St,Blacksburg,611110,37.267925,-80.41622199999999,24060
22p-222@63f-ybp-kxq,sg:099b6b56b7df49639061b535d8c5d293,Boudreaux's,205 N Main St,Blacksburg,722511,37.229997,-80.415024,24060
222-224@63r-syc-pgk,sg:3b975d627c57435f80e2e1b4968d38ca,Donald Lee DO,44084 Riverside Pkwy,Lansdowne,621111,39.076370000000004,-77.473743,20176
22h-222@63r-syc-2hq,sg:2f8e7185c50541c88608b23fc8ab782c,Town Center Orthopaedic Assoc,44055 Riverside Pkwy Ste 104,Lansdowne,621111,39.074036,-77.47783000000001,20176
zzz-222@63f-yrw-dy9,sg:b8018f379a2549749c5a22a0b4ac573b,Northside Park,500 Craig Dr,Blacksburg,712190,37.25923,-80.422139,24060
zzw-227@63f-tx6-389,sg:8ab87862598847db8a4645a60c66d8e5,7-Eleven,4622 Cleburne Blvd,Dublin,445120,37.082964000000004,-80.691059,24084
zzw-223@63f-yc2-7qz,sg:a25e5bbc3a804286a6bea00ba123d756,Target,195 Conston Ave,Christiansburg,452210,37.157086,-80.422249,24073
224-222@63r-syc-q9f,sg:180ac3ffef9448b7807564e30de1fa23,Orthopaedic & Spine Surgery Institute,19465 Deerfield Ave Ste 207,Lansdowne,621111,39.078715,-77.48124399999999,20176
zzw-223@63r-syf-9s5,sg:720bf6878f0c4135b1d3d2713b1d2891,John W Tolbert Jr Elem,691 Potomac Station Dr NE,Leesburg,611110,39.096253999999995,-77.524178,20176
223-222@63f-ybm-qzz,sg:777934f88155439a95264499df1ca4be,Larry W McCoy DDS,907 Hethwood Blvd,Blacksburg,621210,37.217083,-80.4549,24060
zzw-22w@63f-s3r-2tv,sg:25cef986495c47a7bb173d9106a582a3,Rebecca C Wooldridge NP,2900 Lamb Cir,Christiansburg,621111,37.089262,-80.505649,24073
228-222@63f-ybt-ysq,sg:0265b114f6f04085b1f66862252fd31d,Las Delicias Taqueria Y Pupuseria,3135 N Franklin St,Christiansburg,722511,37.172546999999994,-80.419854,24073
222-225@63f-s3r-5mk,sg:6905480084e149ea9f32f9a7abd886d1,Pennell Wayne E OB Gyn,2875 Barn Rd,Christiansburg,621111,37.0919,-80.505732,24073
zzy-223@63f-wg7-8gk,sg:954d77e55f09424cb8a7eadfcf37f8ef,Armour William Dr,6910 Roanoke Rd,Shawsville,621210,37.168279,-80.257703,24162
zzw-224@63r-syc-2hq,sg:04b8403aa48f4ecdbc7b8d009bae5dd3,Inova,44055 Riverside Pkwy Ste 226,Lansdowne,621111,39.074011999999996,-77.477836,20176
22r-225@63r-ss3-snq,sg:e399361d7ec54562a85b68d8e14f3229,Cameron Phipps DPM,224D Cornwall St NW,Leesburg,621111,39.119411,-77.569052,20176
222-225@63f-ybq-grk,sg:eb127029aba64da0a208641c774cd760,Dennis C Schnecker DMD Blacksburg Smiles,614 S Main St,Blacksburg,621210,37.224869,-80.40949599999999,24060
227-222@63f-yb6-snq,sg:58539b44fbec4c92a0f93ec06efb2701,Moe's Southwest Grill,314 Tyler Ave,Radford,722511,37.137924,-80.55331899999999,24141
223-222@63f-tx6-8qf,sg:6cbfae2877384e4bbf7ebd72cb48af9a,Shoney's,4416 Cleburne Blvd,Dublin,722511,37.075925,-80.692111,24084
22d-223@63r-syc-qj9,sg:79a74c357a5849a39331984999090dde,Robin Ann Ridinger MD Premier Health and Holistic Medicine,19465 Deerfield Ave Ste 106,Lansdowne,621111,39.078205,-77.47846700000001,20176
222-222@63r-sry-qzz,sg:cad6300c521148c9908bf505a413444d,MetroMed Urgent Care,952 Edwards Ferry Rd NE,Leesburg,621493,39.11675,-77.53975799999999,20176
zzw-223@63r-ss3-q4v,sg:212791c91ace4e9d937c12f81ffd9f9e,Leesburg Smiles For Life,211 Gibson St NW Ste 110,Leesburg,621210,39.119011,-77.567771,20176
223-222@63r-srr-pgk,sg:c01fbbb253ed4c4eaff14ac74504d298,7-Eleven,22 Plaza St NE,Leesburg,445120,39.108303,-77.549779,20176
226-222@63r-sy9-8y9,sg:b202fd82990c42c5912506817d0129e1,Lansdowne Foot & Ankle Center,19440 Golf Vista Plz Ste 120,Lansdowne,621111,39.078261,-77.482378,20176
227-222@63f-ybt-z4v,sg:3bea76fc7a324ecca93f78386817dbfd,Sears Home Services,3195 N Franklin St,Christiansburg,452210,37.17318,-80.419207,24073
zzw-223@63r-srz-pn5,sg:76a106e4157144929f18c9b30f4abba6,Panda Cafe,707 E Market St Ste F,Leesburg,722511,39.105776,-77.54887,20176
222-222@63r-ss2-94v,sg:9df450dfc3af4ef2a69c8d84af1cf365,Patient First,601 Potomac Station Dr NE,Leesburg,621111,39.099821999999996,-77.527006,20176
zzw-222@63f-rvs-5mk,sg:2114a8c7295a4bd3a713889e30935214,Rooker Psychiatric Services PC,102 Miller St SE,Christiansburg,621111,37.129549,-80.398464,24073
zzw-239@63f-s3r-2tv,sg:83b469b63bac4b0fbaeb806ca8870898,Christopher R Deneault PA,2900 Lamb Cir Ste L 760,Christiansburg,621111,37.089268,-80.50563299999999,24073
zzw-23b@63f-s3r-2tv,sg:a722f5492b4942a083ed35d319fb25e6,Josh S Holley D O,2900 Lamb Cir Ste 300,Christiansburg,621111,37.089255,-80.505618,24073
22r-222@63r-ss3-snq,sg:1c16d8d625474e09bab3e00d565d9715,Kathleen Harter PTA,224D Cornwall St NW,Leesburg,621340,39.119392,-77.56903,20176
zzw-222@63r-syc-2hq,sg:5ff587462b8d4e698eedbc5cb91e30be,Cross C Bernard MD Facs,44055 Riverside Pkwy,Lansdowne,621111,39.074037,-77.477824,20176
224-223@63f-ybt-zj9,sg:87b8af1bf5ee4c879062626aa10285e0,Tacos El Tio,3015 N Franklin St,Christiansburg,722511,37.171324,-80.420211,24073
222-22f@63f-s3r-5mk,sg:08a614da0c3c4fbc825c3249098e6ac2,Lauren Woods NP,2875 Barn Rd,Christiansburg,621111,37.091837,-80.505747,24073
zzw-222@63f-rw3-3bk,sg:fc9610128ce447ee9940ce4acb353be6,McDonald Peter J PC,114 N Franklin St,Christiansburg,621210,37.131661,-80.411813,24073
224-222@63f-rw3-54v,sg:cb1de22705ac44b1a11e1af6a7552444,Dr Stephen L Meyers,103 College St,Christiansburg,621210,37.129178,-80.411918,24073
22q-222@63f-ybp-mff,sg:b9acd4e1a2cb4b0c813369c8eb54862c,Joe's Diner,221 N Main St,Blacksburg,722511,37.230304,-80.415188,24060
226-222@63f-ybf-q2k,sg:52f7842803f6455e972e2577e9ff8113,Hethwood Market,820 Heather Dr,Blacksburg,445110,37.221602000000004,-80.447913,24060
222-222@63f-yc3-mx5,sg:b982b6d98ebd4bd1bfc886dd2c123d2a,NRV Pediatrics,805 Davis St,Blacksburg,621111,37.186209000000005,-80.41289300000001,24060
23b-222@63f-ybp-kxq,sg:303b5f53bc20491d8d70ebd509458e71,Sam & Moe Convenience Store,119 N Main St Ste 101,Blacksburg,445120,37.229529,-80.414524,24060
zzw-222@63r-ss2-975,sg:1fbc534f401441f6bddc0375704ae900,Giant Food,635 Potomac Station Dr. Potomac Station,Leesburg,445110,39.098240999999994,-77.526238,20176
222-222@63f-rt7-kzz,sg:70d328ef7cef491aba4a6e0c10ea6f83,Auburn Elem,1760 Auburn School Dr,Riner,611110,37.061205,-80.445952,24149
224-222@63r-sy9-mrk,sg:42c7898378074e368ddee8abc092d166,Bua Thai,19326 Promenade Dr,Lansdowne,722511,39.082087,-77.495174,20176
222-225@63f-ybf-w6k,sg:a6cb9122210946af9ab09878af0cb6ad,Hunan King Chinese Restaurant,801 University City Blvd,Blacksburg,722511,37.23395,-80.434221,24060
zzy-223@63f-tx4-xqz,sg:5c0a8b19bf3c4c93a0aaa23afab03c96,April L Andrews NP,118 Broad St,Dublin,621111,37.103694,-80.688509,24084
228-222@63r-syc-qzz,sg:4eeb7927409a441abadfec7f5bb3a925,Infectious Diseases Tropical Medicine and Travel Clinic,44035 Riverside Pkwy Ste 440,Lansdowne,621111,39.075237,-77.478471,20176
zzy-224@63f-tx4-xqz,sg:080d255aae124b508bdded61d9ae86f0,Stacy C Moore NP,118 Broad St,Dublin,621111,37.10366,-80.688503,24084
222-222@63r-sy9-8vz,sg:6717ee02058348508162e920d978314c,Trippel Michele,19420 Golf Vista Plz,Lansdowne,621111,39.078846999999996,-77.482749,20176
zzw-226@63r-syc-qj9,sg:c1379e9b0fb549cf977e9f75b1a024e9,Ssp America,19465 Deerfield Ave,Lansdowne,722511,39.078238,-77.478466,20176
222-227@63r-syb-zzz,sg:2980a50c2a0249f9bedea451159c4a8f,Advanced ENT Specialists,19490 Sandridge Way,Lansdowne,621111,39.076871000000004,-77.48208299999999,20176
zzy-222@63f-rw3-4y9,sg:64664116e7af447d96e3e61acdd498bd,Montgomery County,207 College St,Christiansburg,621111,37.128413,-80.41484,24073
zzw-22z@63f-s3r-2tv,sg:57e94ca1c3f24140833e84bdb1684bed,Corey H Smock PA,2900 Lamb Cir Ste L 760,Christiansburg,621111,37.089245,-80.505634,24073
zzw-222@63r-st2-swk,sg:41a909e07eb54263ba095b26255251a6,Five Pigs BBQ,14917 James Monroe Hwy,Leesburg,722511,39.202011999999996,-77.53792,20176
zzz-222@63f-yrx-b49,sg:c3a68d26b3b348dea43efbb2420b7123,Primrose Lane Park,122 Primrose Dr,Blacksburg,712190,37.25945,-80.415012,24060
zzw-223@63f-y7q-v75,sg:c8032f8293114f2f93c65a47594eee7c,Mikie's 7th,106 Spruce Run Rd,Newport,722511,37.289879,-80.49956999999999,24128
223-222@63f-ybf-nqz,sg:48afba75dfb34c6893aa7202f3747cfc,New River Periodontics & Dental Implant Center,2612 Sheffield Dr,Blacksburg,621210,37.21888,-80.452632,24060
zzw-222@63f-wgj-cyv,sg:c5e39546053e40d599e28713fd858217,Double Dragon,1305 S Main St,Blacksburg,722511,37.217232,-80.400002,24060
zzz-222@63f-yb4-8vz,sg:a6fa36942c5b4f42872f1d402f33ec40,Wildwood Park,W Main St,Radford,712190,37.134781,-80.565472,24141
zzw-222@63r-syc-r8v,sg:5974c765af6c4eaf891f43aba9d785d8,Lynn Chance WHNP,19455 Deerfield Ave,Lansdowne,621111,39.077548,-77.477086,20176
zzw-222@63f-rvs-3qz,sg:162450585bad480d882d73af2ab59368,Ted Puckett MD FACS,106 S Franklin St Ste C,Christiansburg,621111,37.12873,-80.406643,24073
222-225@63f-rw4-4qf,sg:163d96d4a62e408784981b31f6b98ce6,Carilion Clinic Gastroenterology Akers Farm,110 Akers Farm Rd,Christiansburg,621111,37.147079,-80.413976,24073
zzw-222@63r-syc-nyv,sg:986e30e1402443ad80d272c364ecd639,Loudoun Medical Care PC,19415 Deerfield Ave Ste 115,Lansdowne,621111,39.079398,-77.477503,20176
222-222@63f-rw3-yy9,sg:f90be817bbcd4e5c8e0bbd66ddd90f52,Christiansburg High,100 Independence Blvd,Christiansburg,611110,37.145649,-80.418234,24073
223-222@63r-syb-zxq,sg:7d64b4f487984b6b82ff9d40894128df,National Spine & Pain Centers,19500 Sandridge Way Ste 100,Lansdowne,621111,39.0761,-77.480376,20176
zzy-222@63f-yb4-sdv,sg:15e79d458d05465bb0af3eaa41853ffe,Cinco Narcisa Dr,Saint Albans Hospita,Fairlawn,622110,37.138962,-80.580191,24141
zzw-223@63r-srx-x89,sg:a1ab4d4b39d044439abcb34f53b6de91,Aurora School,601 Catoctin Cir NE,Leesburg,611110,39.122729,-77.55435899999999,20176
zzz-222@63f-ybq-bp9,sg:17788bd7d75e494baa398d14dbebefff,Price House Nature Center and Garden Park,107 Wharton St SE,Blacksburg,712190,37.230758,-80.41064899999999,24060
zzy-223@63r-ss3-snq,sg:ef96d5ca7d6243ccbd66d05fa96a5f8d,Allergy and Asthma Care Center,224D Cornwall St NW Ste 106,Leesburg,621111,39.119415000000004,-77.569046,20176
225-222@63f-ybt-zmk,sg:c9ddbde38a3647a99f6c51f4cdc536ae,Allergy & Asthma Associates of SW Virginia,2955 Market St Ste B1,Christiansburg,621111,37.169877,-80.419496,24073
223-222@63r-sry-cwk,sg:5597636f115c41a380c25a7530bd7ce1,Parker John L DDS,217 Browns Meadow Ct NE,Leesburg,621210,39.114722,-77.556786,20176
zzw-225@63r-syb-zzz,sg:3d9352e8582f471db74680e41d4354b2,Dental Innovations of Virginia,19490 Sandridge Way Ste 160,Lansdowne,621210,39.076854,-77.48184599999999,20176
zzw-222@63r-srz-sqz,sg:f44ea4cc7bd24d1faf056449ff2b5ce1,Rocco's NY Pizza & Subs,62 Plaza St NE,Leesburg,722511,39.109823,-77.548266,20176
222-224@63r-sy9-n5z,sg:24c0e69d35dd4d489a0c97784c125491,Harris Teeter,19350 Winmeade Dr,Lansdowne,445110,39.080591,-77.49559,20176
22b-222@63f-yb6-st9,sg:c319d72f7c5c4c0a902a049c27cb0d65,Benny Nicola's,1018 Clement St,Radford,722511,37.137889,-80.554086,24141
229-222@63f-yc3-qxq,sg:f7da6a82d67244afaf432685617b5cf7,Harris Charles E DDS,210 Professional Park Dr SE Ste 11,Blacksburg,621210,37.196313,-80.40128399999999,24060
zzz-222@63f-y9f-jvz,sg:00ee834fe00948f39dddb23a0147b084,Edgemont Of Diamond Hills Park,Independence Blvd NW,Christiansburg,712190,37.143097999999995,-80.43183,24073
22g-222@63r-syc-nyv,sg:7a13d461adc84aeaa886f48b6b2bd8ce,Ashburn Sterling Internal Medicine & Pediatrics,19415 Deerfield Ave Ste 213,Lansdowne,621111,39.079390000000004,-77.477523,20176
222-222@63f-wgy-vfz,sg:d89e4864ebf94b428476db34dbd11468,Cracker Barrel,30 Hampton Blvd,Christiansburg,722511,37.138829,-80.353654,24073
22d-223@63r-ss3-qs5,sg:a9029cf69c084bba8e427b5e129c08d4,La Lou Bistro,19 W Market St,Leesburg,722511,39.115604,-77.56563100000001,20176
224-222@63r-syc-pgk,sg:c7c41fee13a54d4a999d184dfcd626a0,Leesburg Sterling Family Practice,44084 Riverside Pkwy Ste 300,Lansdowne,621111,39.076351,-77.473699,20176
222-223@63f-rw4-4qf,sg:f90c497be5064d4a967e01da7eb3a8cd,Brandi N Moore P A,110 Akers Farm Rd,Christiansburg,621111,37.147033,-80.41383499999999,24073
224-224@63r-sy9-8jv,sg:206b3df975354bbdb39190d66ddb2c17,Family & Cosmetic Dentistry of Lansdowne,19420 Golf Vista Plz Ste 210,Lansdowne,621210,39.078285,-77.483485,20176
224-222@63r-srr-pd9,sg:2034304700514ddc82cb11764c2d4d79,Smile Please Family Dental & Orthodontics,546 E Market St,Leesburg,621210,39.109309,-77.550289,20176
222-224@63f-yb5-py9,sg:208441720a084fcebc81b85bcec30b45,Food Lion,1200 Tyler Ave,Radford,445110,37.1282,-80.546927,24141
227-222@63f-ykx-rrk,sg:53332ec7b6024f40b3f8bfd2fe53de21,Troy's Steak Subs & Pizza,7339 Peppers Ferry Blvd,Fairlawn,722511,37.149528000000004,-80.584541,24141
22d-222@63r-syb-zzz,sg:46b34143bd5742578872b3c9c172003d,FYSICAL,19490 Sandridge Way Ste 230,Lansdowne,621340,39.076839,-77.481822,20176
22r-22j@63r-ss3-snq,sg:5978a3ff8c0b43b298f98572bf804de4,Anushaya Fitzgerald PA C,224D Cornwall St NW,Leesburg,621111,39.119392,-77.569025,20176
224-222@63f-ybn-4vz,sg:00d4626a63fd4dcd81fedc837c5ae774,7-Eleven,1201 Toms Creek Rd,Blacksburg,445120,37.24235,-80.428166,24060
zzw-222@63r-ss2-j7q,sg:5183f5bf4b6c4a748e9789479bae6b14,Blue Ridge Grill,955 Edwards Ferry Rd NE,Leesburg,722511,39.112606,-77.53871600000001,20176
222-222@63f-s3s-swk,sg:f1b449aac2fe4a2abee2453d725cb757,Carilion Clinic Neurology New River Valley,2900 Lamb Cir Ste 360,Christiansburg,621111,37.088533,-80.505556,24073
222-224@63f-ybq-grk,sg:9115be86a58944298d5a614cc05ade99,Matthew Tomada DDS Streamline Blacksburg Office,614 S Main St,Blacksburg,621210,37.224863,-80.409471,24060
zzw-223@63r-stm-nyv,sg:b3fc6c491b984f948f8a427ef07e00ea,MinuteClinic,1200 Edwards Ferry Rd NE,Leesburg,621111,39.116087,-77.535614,20176
222-223@63f-yhy-p9z,sg:01e9cc5535864a0a9c78884f9081093d,Community Health Center of the New River Valley,5826 Ruebush Rd,Dublin,621210,37.115590999999995,-80.669948,24084
223-222@63r-ss3-snq,sg:5652c84ef3ed4a66a0d0fbef96ea3fa5,Nephrology Associates of Northern Virginia,224 Cornwall St NW Ste 100,Leesburg,621111,39.119962,-77.568754,20176
222-222@63f-rw4-4qf,sg:639210e2897b45a5b7264ce792891349,Anne M Howland PA,110 Akers Farm Rd,Christiansburg,621111,37.147083,-80.41390799999999,24073
zzw-225@63f-yc3-975,sg:d1787fe2f53c42e8984ed058ffbd3e2c,Harden David,3700 S Main St,Blacksburg,621111,37.18744,-80.411199,24060
zzw-236@63f-s3r-2tv,sg:db273eaac79149df8e6e8648289b7adf,Carol A Felts NP,2900 Lamb Cir,Christiansburg,621111,37.089293,-80.505647,24073
zzy-222@63f-yj5-975,sg:a7f4ee10fe7b4e5eb6e3f994dc925c4f,Basil Pizza,248 W Main St,Dublin,722511,37.103859,-80.685383,24084
224-222@63f-tx6-249,sg:05cea067e8e942b7aa10e2cfa4326de8,Heartland Rehabilitation Services,5286 Alexander Rd,Dublin,621340,37.084507,-80.69180899999999,24084
226-222@63f-ybp-n3q,sg:e5b503bbfc444b789ebf476182b5cfcc,Mellow Mushroom,207 S Main St,Blacksburg,722511,37.22822,-80.41241099999999,24060
223-224@63r-sry-dsq,sg:fdb35411c5964cee8ffbf52ec7f802ef,Inova,305 E Market St,Leesburg,621111,39.111564,-77.559813,20176
zzw-222@63r-sy9-8y9,sg:c84fd2b292644c739e222747ddef87dd,BioMechanic Physical Therapy,19441 Golf Vista Plz,Lansdowne,621340,39.077855,-77.48250300000001,20176
zzw-224@63r-srz-rzf,sg:aafdeca3b067405ca0f1aa60def8023b,Far East Asia Fire,241 Fort Evans Rd NE,Leesburg,722511,39.10601,-77.539168,20176
zzz-222@63r-stj-v4v,sg:598db4e8785c47e38f21806ef706cd7c,Veterans Park,42314 Balls Bluff Rd Leesburg Va 20176,Leesburg,712190,39.136064000000005,-77.53263199999999,20176
zzy-223@63f-rw4-4jv,sg:ffa9dd7a2bd047d385503dfa17a15489,Jill E Bloom PA C,120 Akers Farm Rd,Christiansburg,621111,37.146946,-80.413437,24073
zzw-222@63f-tx6-5zz,sg:11718585a9a34ab79fac93086c9686b4,Bojangles',4396 Cleburne Blvd,Dublin,722511,37.074259999999995,-80.694201,24084
224-222@63f-ykx-s5z,sg:64930390d79c45d28c48ab6c022ce5a5,NRV Oral & Maxillofacial Surgery,6061 Belspring Rd,Fairlawn,621210,37.148928999999995,-80.582766,24141
222-222@63f-rw2-xnq,sg:f0c6eb8aa9694eafaef939fda103b0f8,Christiansburg Elem,160 Wades Ln,Christiansburg,611110,37.134694,-80.41648599999999,24073
225-223@63r-sy9-8y9,sg:2e265cef57b1491db7fc0ef6d4389f37,Potomac Surgical Arts PC,19440 Golf Vista Plz Ste 130,Lansdowne,621210,39.078078999999995,-77.482407,20176
zzy-222@63f-s3r-2tv,sg:6748f212de374e01bccf61976a09f669,Jared D March DO,2900 Lamb Cir Ste 250,Christiansburg,621111,37.088852,-80.505104,24073
222-222@63r-stk-2c5,sg:b77162641e0643c3a08631a0edd5d89e,North Spring Behavioral Healthcare,42009 Victory Ln,Leesburg,611110,39.145787,-77.546662,20176
223-223@63f-yb5-389,sg:1e74713c7fa4463c9a450b9ed39ddc27,Golden Bowl,1802 E Main St,Radford,722511,37.139895,-80.564114,24141
222-224@63f-yb3-nh5,sg:3ae68d884a3f48f29b1d6941c258f9c2,Norma's Cafe,3631 Radford Rd,Plum Creek,722511,37.128594,-80.50970799999999,24073
229-222@63r-ss2-45f,sg:b44dd04fd79c440982c28b35787f29cd,Bob Leipzig DDS,540 Fort Evans Rd Ste 100,Leesburg,621210,39.106445,-77.526785,20176
222-222@63r-ss2-ghq,sg:d7a77240949c47bb8ef7b921bc7c6cbf,TGI Fridays,235 Fort Evans Rd NE,Leesburg,722511,39.109564,-77.537862,20176
222-225@63f-whb-skf,sg:1bc656097e61494092528a1f3cc9e399,Bio Pizza and Subs,5151 Northfork Rd,Elliston,722511,37.232817,-80.240424,24087
zzy-224@63f-s4s-ty9,sg:3b3206833dae49e3b6f78cca3e6ecf56,Carilion Occupational Medicine,Carilion New River M,Radford,622110,37.131859999999996,-80.576235,24141
zzz-222@63f-s4v-nt9,sg:e37d6f6d63ea4ead99746c4cf5d3f1fc,John Dobbins Park,Seventeenth St,Radford,712190,37.118351000000004,-80.566457,24141
22b-224@63f-yc3-92k,sg:7bf0dbdffe5e40f684d0acc70612bea7,Internal Medicine of Blacksburg,3698 S Main St,Blacksburg,621111,37.187232,-80.408399,24060
zzw-222@63f-ybq-mrk,sg:b38cdbb95c104077bdd02fa2b3f162da,Waffle House,610 N Main St,Blacksburg,722511,37.233942,-80.418826,24060
222-222@63f-s2x-3wk,sg:abf4378a3eb543ee9771391fa0fc1f95,Claytor Lake State Park,6620 Ben H Bolen Dr,Dublin,712190,37.051353000000006,-80.631061,24084
226-223@63r-srr-p35,sg:05866866a4204ffab6887151db307bf7,Ali Mualla DDS,545 E Market St Ste G,Leesburg,621210,39.107796,-77.551872,20176
